season,title,rating,votes,double,episode,month,director,writer,writer_B.J._Novak,writer_Mindy_Kaling,writer_Gene_Stupnitsky,writer_Justin_Spitzer,writer_Brent_Forrester,writer_Jennifer_Celotta,writer_Michael_Schur,writer_Warren_Lieberstein,writer_Halsted_Sullivan,writer_Aaron_Shure,writer_Daniel_Chun,writer_Robert_Padnick,writer_Owen_Ellickson,writer_Carrie_Kemper,writer_Allison_Silverman,writer_Steve_Hely,writer_Lester_Lewis,writer_Steve_Carell,writer_Dan_Greaney,writer_Jonathan_Green,writer_Gabe_Miller,writer_Anthony_Q._Farrell,writer_Graham_Wagner,writer_Dan_Sterling,writer_Amelie_Gillette,writer_Nicki_Schwartz-Wright,writer_Jon_Vitti,writer_Paul_Lieberstein,writer_Ryan_Koh,writer_Tim_McAuliffe,writer_Greg_Daniels,writer_Ricky_Gervais,writer_Stephen_Merchant,writer_Lee_Eisenberg,writer_Caroline_Williams,writer_Jason_Kessler,writer_Peter_Ocko,writer_Charlie_Grandy,writer_Larry_Willmore,writer_Jonathan_Huges,director_Randall_Einhorn,director_Greg_Daniels,director_Paul_Feig,director_Ken_Kwapis,director_Jeffrey_Blitz,director_Ken_Whittingham,director_David_Rogers,director_Matt_Sohn,director_Charles_McDougall,director_Paul_Lieberstein,director_B.J._Novak,director_Brent_Forrester,director_Tucker_Gates,director_Troy_Miller,director_Harold_Ramis,director_Rainn_Wilson,director_John_Krasinski,director_Steve_Carell,director_Jennifer_Celotta,director_Mindy_Kaling,director_Ed_Helms,director_Julian_Farino,director_Lee_Eisenberg,director_Gene_Stupnitsky,director_Victor_Nelli_Jr.,director_Joss_Whedon,director_Claire_Scanlon,director_Dean_Holland,director_Rodman_Flender,director_Dennie_Gordon,director_Jason_Reitman,director_Bryan_Gordon,director_Charlie_Grandy,director_Miguel_Arteta,director_Jesse_Peretz,director_Daniel_Chun,director_Eric_Appel,director_Marc_Webb,director_Roger_Nygard,director_Lee_Kirk,director_Amy_Heckerling,director_John_Scott,director_Seth_Gordon,director_Stephen_Merchant,director_Bryan_Cranston,director_Reginald_Hudlin,director_Craig_Zisk,director_Brian_Baumgartner,director_J.J._Abrams,director_Alex_Hardcastle,director_Kelly_Cantley-Kashima,director_Michael_Spiller,director_Danny_Leiner,director_Asaad_Kelada,director_Jon_Favreau,words,valentine,birthday,dundies,halloween,christmas,party,wedding,death,monday,friday,office,meeting,pregnancy,Michael_words,Dwight_words,Jim_words,Pam_words,Andy_words,Kevin_words,Angela_words,Erin_words,Oscar_words,Ryan_words,Darryl_words,Phyllis_words,Kelly_words,Toby_words,Jan_words,Stanley_words,Meredith_words,Holly_words,Nellie_words,Gabe_words,Jim_about_Pam,Jim_about_Dwight,Pam_about_Jim,Pam_about_Michael,Michael_about_Jan,Michael_about_Holly,Gabe_Nellie_dialog,Gabe_Holly_dialog,Gabe_Meredith_dialog,Gabe_Stanley_dialog,Gabe_Jan_dialog,Gabe_Toby_dialog,Gabe_Kelly_dialog,Gabe_Phyllis_dialog,Darryl_Gabe_dialog,Gabe_Ryan_dialog,Gabe_Oscar_dialog,Erin_Gabe_dialog,Gabe_Kevin_dialog,Angela_Gabe_dialog,Andy_Gabe_dialog,Gabe_Pam_dialog,Gabe_Jim_dialog,Dwight_Gabe_dialog,Gabe_Michael_dialog,Holly_Nellie_dialog,Meredith_Nellie_dialog,Nellie_Stanley_dialog,Jan_Nellie_dialog,Nellie_Toby_dialog,Kelly_Nellie_dialog,Nellie_Phyllis_dialog,Darryl_Nellie_dialog,Nellie_Ryan_dialog,Nellie_Oscar_dialog,Erin_Nellie_dialog,Kevin_Nellie_dialog,Angela_Nellie_dialog,Andy_Nellie_dialog,Nellie_Pam_dialog,Jim_Nellie_dialog,Dwight_Nellie_dialog,Michael_Nellie_dialog,Holly_Meredith_dialog,Holly_Stanley_dialog,Holly_Jan_dialog,Holly_Toby_dialog,Holly_Kelly_dialog,Holly_Phyllis_dialog,Darryl_Holly_dialog,Holly_Ryan_dialog,Holly_Oscar_dialog,Erin_Holly_dialog,Holly_Kevin_dialog,Angela_Holly_dialog,Andy_Holly_dialog,Holly_Pam_dialog,Holly_Jim_dialog,Dwight_Holly_dialog,Holly_Michael_dialog,Meredith_Stanley_dialog,Jan_Meredith_dialog,Meredith_Toby_dialog,Kelly_Meredith_dialog,Meredith_Phyllis_dialog,Darryl_Meredith_dialog,Meredith_Ryan_dialog,Meredith_Oscar_dialog,Erin_Meredith_dialog,Kevin_Meredith_dialog,Angela_Meredith_dialog,Andy_Meredith_dialog,Meredith_Pam_dialog,Jim_Meredith_dialog,Dwight_Meredith_dialog,Meredith_Michael_dialog,Jan_Stanley_dialog,Stanley_Toby_dialog,Kelly_Stanley_dialog,Phyllis_Stanley_dialog,Darryl_Stanley_dialog,Ryan_Stanley_dialog,Oscar_Stanley_dialog,Erin_Stanley_dialog,Kevin_Stanley_dialog,Angela_Stanley_dialog,Andy_Stanley_dialog,Pam_Stanley_dialog,Jim_Stanley_dialog,Dwight_Stanley_dialog,Michael_Stanley_dialog,Jan_Toby_dialog,Jan_Kelly_dialog,Jan_Phyllis_dialog,Darryl_Jan_dialog,Jan_Ryan_dialog,Jan_Oscar_dialog,Erin_Jan_dialog,Jan_Kevin_dialog,Angela_Jan_dialog,Andy_Jan_dialog,Jan_Pam_dialog,Jan_Jim_dialog,Dwight_Jan_dialog,Jan_Michael_dialog,Kelly_Toby_dialog,Phyllis_Toby_dialog,Darryl_Toby_dialog,Ryan_Toby_dialog,Oscar_Toby_dialog,Erin_Toby_dialog,Kevin_Toby_dialog,Angela_Toby_dialog,Andy_Toby_dialog,Pam_Toby_dialog,Jim_Toby_dialog,Dwight_Toby_dialog,Michael_Toby_dialog,Kelly_Phyllis_dialog,Darryl_Kelly_dialog,Kelly_Ryan_dialog,Kelly_Oscar_dialog,Erin_Kelly_dialog,Kelly_Kevin_dialog,Angela_Kelly_dialog,Andy_Kelly_dialog,Kelly_Pam_dialog,Jim_Kelly_dialog,Dwight_Kelly_dialog,Kelly_Michael_dialog,Darryl_Phyllis_dialog,Phyllis_Ryan_dialog,Oscar_Phyllis_dialog,Erin_Phyllis_dialog,Kevin_Phyllis_dialog,Angela_Phyllis_dialog,Andy_Phyllis_dialog,Pam_Phyllis_dialog,Jim_Phyllis_dialog,Dwight_Phyllis_dialog,Michael_Phyllis_dialog,Darryl_Ryan_dialog,Darryl_Oscar_dialog,Darryl_Erin_dialog,Darryl_Kevin_dialog,Angela_Darryl_dialog,Andy_Darryl_dialog,Darryl_Pam_dialog,Darryl_Jim_dialog,Darryl_Dwight_dialog,Darryl_Michael_dialog,Oscar_Ryan_dialog,Erin_Ryan_dialog,Kevin_Ryan_dialog,Angela_Ryan_dialog,Andy_Ryan_dialog,Pam_Ryan_dialog,Jim_Ryan_dialog,Dwight_Ryan_dialog,Michael_Ryan_dialog,Erin_Oscar_dialog,Kevin_Oscar_dialog,Angela_Oscar_dialog,Andy_Oscar_dialog,Oscar_Pam_dialog,Jim_Oscar_dialog,Dwight_Oscar_dialog,Michael_Oscar_dialog,Erin_Kevin_dialog,Angela_Erin_dialog,Andy_Erin_dialog,Erin_Pam_dialog,Erin_Jim_dialog,Dwight_Erin_dialog,Erin_Michael_dialog,Angela_Kevin_dialog,Andy_Kevin_dialog,Kevin_Pam_dialog,Jim_Kevin_dialog,Dwight_Kevin_dialog,Kevin_Michael_dialog,Andy_Angela_dialog,Angela_Pam_dialog,Angela_Jim_dialog,Angela_Dwight_dialog,Angela_Michael_dialog,Andy_Pam_dialog,Andy_Jim_dialog,Andy_Dwight_dialog,Andy_Michael_dialog,Jim_Pam_dialog,Dwight_Pam_dialog,Michael_Pam_dialog,Dwight_Jim_dialog,Jim_Michael_dialog,Dwight_Michael_dialog,mean_replica_length,what_she_said,laughs,singing,applause,accent,unhappy,smile,sigh,phone
3,Phyllis' Wedding,8.2,4301,0,16,2,Ken Whittingham,Caroline Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0.0,0.0,0.0,0.0,0.0,0.0004997501249375312,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,42.82858570714642,13.44327836081959,8.395802098950524,5.197401299350325,0.0,4.097951024487756,1.249375312343828,0.0,0.0,0.0,0.0,4.94752623688156,3.3983008495752123,0.24987506246876562,0.0,0.19990004997501248,0.5497251374312844,0.0,0.0,0.0,0.5952380952380952,1.7857142857142858,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,21,0,11,,0.0,0,3,1,0,0,0,0,0
3,Business School,8.9,4994,0,17,2,Joss Whedon,Brent Forrester,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023992322456813818,0.0,0.0,39.82725527831094,13.867562380038388,6.09404990403071,8.253358925143955,0.0,1.2955854126679462,0.7197696737044146,0.0,1.0076775431861804,7.005758157389636,0.0,0.0,5.854126679462572,2.8790786948176583,0.0,0.09596928982725528,1.1516314779270633,0.0,0.0,0.0,0.7874015748031497,0.7874015748031497,0.0,0.5813953488372093,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,18,9,0,4,,0.0,0,0,0,0,0,0,2,1
3,Cocktails,8.5,4251,0,18,2,J.J. Abrams,Paul Lieberstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2489,0.0,0.0,0.0,0.0,0.0008035355564483728,0.0024106066693451184,0.0,0.0,0.0,0.0,0.0,0.0004017677782241864,0.0,34.71273603856971,8.87906789875452,7.071112896745681,9.642426677380474,0.0,1.5267175572519085,0.16070711128967458,0.0,0.0,0.7633587786259542,0.0,0.0,0.24106066693451186,0.16070711128967458,17.19566090799518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.8101851851851852,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,,2.0,1,0,0,0,0,1,0,3
3,The Negotiation,9.0,4848,0,19,4,Jeffrey Blitz,Michael Schur,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545,0.0,0.0,0.0,0.0,0.0,0.00028208744710860365,0.00028208744710860365,0.00028208744710860365,0.0,0.0005641748942172073,0.000846262341325811,0.00028208744710860365,0.0,29.026798307475318,9.280677009873061,9.365303244005641,3.8363892806770097,1.6361071932299012,1.5232722143864599,1.4950634696755993,0.0,1.777150916784203,1.5232722143864599,11.53737658674189,0.4795486600846262,5.726375176304654,3.469675599435825,8.293370944992947,1.0155148095909732,0.0,0.0,0.0,0.0,0.0,0.6024096385542169,0.7352941176470589,0.7352941176470589,0.38872691933916426,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,5,4,0,,0.0,6,0,0,0,0,0,2,5
3,Safety Training,8.8,4516,0,20,4,Harold Ramis,B.J. Novak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,0.0,0.0003455425017277125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031098825155494126,0.0,0.0,36.04008293020041,14.961990324809952,6.012439530062197,3.455425017277125,4.42294402211472,4.0082930200414655,0.138217000691085,0.0,0.5183137525915688,1.0711817553559089,14.201796821008983,0.0,5.010366275051831,4.250172771250864,0.0,0.31098825155494125,0.0,0.0,0.0,0.0,0.0,1.7241379310344827,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,15,0,0,15,10,5,0,56,,0.0,2,3,1,0,0,0,0,1
3,Product Recall,8.7,4455,0,21,4,Randall Einhorn,Brent Forrester;Justin Spitzer,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007388252678241596,0.0,0.0,33.062430735131144,10.712966383450315,9.16143332101958,4.543775397118582,10.60214259327669,2.031769486516439,5.245659401551533,0.0,1.3668267454746952,0.22164758034724788,0.0,0.5171776874769117,6.9449575175471,0.0,0.0,0.25858884373845586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8130081300813008,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,19,5,5,18,,1.0,1,2,1,7,0,0,0,11
3,Women's Appreciation,8.8,4519,0,22,5,Tucker Gates,Lee Eisenberg;Gene Stupnitsky,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0.0,0.0,0.0,0.0,0.0003029385034837928,0.0003029385034837928,0.0,0.0,0.0,0.0,0.0018176310209027568,0.0006058770069675856,0.0,42.290215086337476,13.632232656770675,7.209936382914268,9.148742805210542,2.787034232050894,1.7873371705543775,4.059375946682823,0.0,0.0,1.4541048167222055,0.0,3.2414419872765827,0.6361708573159649,1.6358679188124812,4.21084519842472,0.0,0.8179339594062406,0.0,0.0,0.0,0.0,0.42016806722689076,0.6622516556291391,1.6556291390728477,0.501432664756447,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,7,11,0,0,10,,0.0,6,0,0,0,2,0,3,13
3,Beach Games,9.2,5211,0,23,5,Harold Ramis,Jennifer Celotta;Greg Daniels,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3435,0.0,0.0,0.0,0.0,0.0,0.0,0.0005822416302765648,0.0002911208151382824,0.0,0.0,0.001455604075691412,0.0,0.0,47.10334788937409,8.529839883551674,5.822416302765648,13.129548762736535,5.269286754002911,3.056768558951965,2.183406113537118,0.0,2.066957787481805,1.3973799126637554,0.0,0.11644832605531295,1.6302765647743813,0.40756914119359533,0.0,3.3187772925764194,1.0771470160116448,0.0,0.0,0.0,0.0,0.0,0.6651884700665188,1.1086474501108647,0.24721878862793573,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,7,4,0,0,37,6,6,27,,0.0,2,2,1,0,0,0,4,2
3,The Job,9.3,5482,1,24,5,Ken Kwapis,Paul Lieberstein;Michael Schur,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5141,0.0,0.0,0.0,0.0,0.0,0.00019451468585878233,0.0,0.0,0.0,0.0,0.0007780587434351293,0.00019451468585878233,0.0,27.23205602022953,14.355183816378137,9.745185761524995,10.581598910717759,3.6763275627309864,1.9645983271737015,0.8558646177786423,0.0,1.4588601439408675,1.3032483952538416,0.0,0.6613499319198599,0.3501264345458082,0.0,8.714257926473449,0.8947675549503987,1.1087337093950593,0.0,0.0,0.0,0.3992015968063872,0.1996007984031936,1.1029411764705883,0.18382352941176472,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,,0.0,17,0,1,0,5,6,0,5
4,Fun Run,8.8,5065,1,1,9,Greg Daniels,Greg Daniels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5191,0.0,0.0,0.0,0.00019264110961279138,0.0,0.00019264110961279138,0.0,0.0,0.0,0.0,0.0013484877672895396,0.0,0.0,42.78559044500096,10.633789250626084,8.167983047582354,12.194182238489693,1.5218647659410518,2.4465420920824505,8.91928337507224,0.0,0.982469659025236,0.8283567713350029,0.2504334424966288,0.40454633018686187,0.6549797726834906,1.7915623193989598,0.7898285494124446,1.4255442111346561,2.4465420920824505,0.0,0.0,0.0,0.0,0.0,0.1579778830963665,1.7377567140600316,0.135074290859973,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,9,,0.0,4,0,2,0,6,0,7,2
4,Dunder Mifflin Infinity,8.3,4174,1,3,10,Craig Zisk,Michael Schur,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5549,0.0,0.00018021265092809516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002162551811137142,0.0007208506037123806,0.0,38.65561362407641,12.3085240583889,6.001081275905569,4.8477203099657595,2.4328707875292848,0.9551270499189043,3.1897639214272844,0.0,0.1081275905568571,14.362948278969183,0.0,2.036402955487475,2.2887006667868084,2.5049558479005225,2.162551811137142,0.4865741575058569,0.0,0.0,0.0,0.0,0.0,0.3003003003003003,0.7434944237918215,0.37174721189591076,0.046620046620046623,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,,1.0,5,1,4,0,1,2,2,4
